kew_id,taxon_name_Stace,LIST,TAXONCITED,ACCEPTEDNAME,RK,2N/N,chromosome_count_2n,notes,unambiguous_match,matched_by_cit.,matched_by_acc.,match_to_subsp_etc.
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=26,26,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=39,39,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa (L.) P.Beauv.,34,2n=52,52,,y,y,y,n
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa ssp. parviflora (Thuill.) Dumort.,Deschampsia cespitosa ssp. parviflora (Thuill.) Dumort.,36,2n=26,26,,n,y,y,y
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,36,2n=49,49,,n,y,y,y
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,36,2n=56,56,,n,y,y,y
397953-1,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,Deschampsia cespitosa ssp. alpina (L.) Hook.f.,36,2n=56,56,,n,y,y,y
310755-2,Dianthus armeria,Dianthus armeria L.,Dianthus armeria L.,Dianthus armeria L.,34,2n=30,30,,y,y,y,n
310755-2,Dianthus armeria,Dianthus armeria L.,Dianthus armeria L.,Dianthus armeria L.,34,2n=30,30,,y,y,y,n
302054-2,Dianthus deltoides,Dianthus deltoides L.,Dianthus deltoides L.,Dianthus deltoides L.,34,2n=30,30,,y,y,y,n
302054-2,Dianthus deltoides,Dianthus deltoides L.,Dianthus deltoides L.,Dianthus deltoides L.,34,2n=30,30,,y,y,y,n
153370-1,Dianthus gallicus,Dianthus gallicus Pers.,Dianthus gallicus Pers.,Dianthus gallicus Pers.,34,2n=60,60,,y,y,y,n
153408-1,Dianthus gratianopolitanus,Dianthus gratianopolitanus Vill.,Dianthus gratianopolitanus Vill.,Dianthus gratianopolitanus Vill.,34,2n=90,90,,y,y,y,n
153717-1,Dianthus plumarius,Dianthus plumarius L.,Dianthus plumarius L.,Dianthus plumarius L.,34,2n=90,90,,y,y,y,n
802077-1,Digitalis purpurea,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,34,2n=56,56,,y,y,y,n
802077-1,Digitalis purpurea,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,34,2n=56,56,,y,y,y,n
802077-1,Digitalis purpurea,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,34,2n=56,56,,y,y,y,n
802077-1,Digitalis purpurea,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,34,2n=56,56,,y,y,y,n
96869-3,Diplotaxis muralis,Diplotaxis muralis (L.) DC.,Diplotaxis muralis (L.) DC.,Diplotaxis muralis (L.) DC.,34,2n=42,42,,y,y,y,n
96869-3,Diplotaxis muralis,Diplotaxis muralis (L.) DC.,Diplotaxis muralis (L.) DC.,Diplotaxis muralis (L.) DC.,34,2n=42,42,,y,y,y,n
1028648-2,Diplotaxis tenuifolia,Diplotaxis tenuifolia (L.) DC.,Diplotaxis tenuifolia (L.) DC.,Diplotaxis tenuifolia (L.) DC.,34,2n=22,22,,y,y,y,n
319260-1,Dipsacus fullonum,Dipsacus fullonum L.,Dipsacus fullonum L.,Dipsacus fullonum L.,34,2n=18,18,,y,y,y,n
361626-1,Disphyma crassifolium,Disphyma crassifolium (L.) L. Bolus,Disphyma crassifolium (L.) L.Bolus,Disphyma crassifolium (L.) L.Bolus,34,2n=36,36,,y,y,y,n
282317-1,Draba aizoides,Draba aizoides L.,Draba aizoides L.,Draba aizoides L.,34,2n=16,16,,y,y,y,n
282317-1,Draba aizoides,Draba aizoides L.,Draba aizoides L.,Draba aizoides L.,34,2n=16,16,,y,y,y,n
282687-1,Draba incana,Draba incana L.,Draba incana L.,Draba incana L.,34,2n=32,32,,y,y,y,n
282687-1,Draba incana,Draba incana L.,Draba incana L.,Draba incana L.,34,2n=32,32,,y,y,y,n
282687-1,Draba incana,Draba incana L.,Draba incana L.,Draba incana L.,34,2n=32,32,,y,y,y,n
282687-1,Draba incana,Draba incana L.,Draba incana L.,Draba incana L.,34,2n=32,32,,y,y,y,n
361680-1,Drosanthemum floribundum,Drosanthemum floribundum (Haw.) Schwanthes,Drosanthemum floribundum (Haw.) Schwantes,Drosanthemum floribundum (Haw.) Schwantes,34,2n=36,36,,y,y,y,n
84157-2,Drosera intermedia,Drosera intermedia Hayne,Drosera intermedia Hayne,Drosera intermedia Hayne,34,2n=20,20,,y,y,y,n
319182-2,Drosera rotundifolia,Drosera rotundifolia L.,Drosera rotundifolia L.,Drosera rotundifolia L.,34,2n=20,20,,y,y,y,n
319182-2,Drosera rotundifolia,Drosera rotundifolia L.,Drosera rotundifolia L.,Drosera rotundifolia L.,34,2n=20,20,,y,y,y,n
724675-1,Dryas octopetala,Dryas octopetala L.,Dryas octopetala L.,Dryas octopetala L.,34,2n=18,18,,y,y,y,n
724675-1,Dryas octopetala,Dryas octopetala L.,Dryas octopetala L.,Dryas octopetala L.,34,2n=18,18,,y,y,y,n
724675-1,Dryas octopetala,Dryas octopetala L.,Dryas octopetala L.,Dryas octopetala L.,34,2n=18,18,,y,y,y,n
724675-1,Dryas octopetala,Dryas octopetala L.,Dryas octopetala L.,Dryas octopetala L.,34,2n=18,18,,y,y,y,n
724675-1,Dryas octopetala,Dryas octopetala L.,Dryas octopetala L.,Dryas octopetala L.,34,2n=18,18,,y,y,y,n
17092290-1,Dryopteris aemula,Dryopteris aemula (Aiton) Kuntze,Dryopteris aemula (Aiton) Kuntze,Dryopteris aemula (Aiton) Kuntze,34,2n=82,82,,y,y,y,n
