kew_id,unclear_species_marker,extinct_species_marker,taxon_name,taxon_name_binom,authors,taxon_name_WCVP,authors_WCVP,order,family,genus,subgenus,section,subsection,series,species,group,aggregate,members_of_agg.,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,imperfect_match_with_Stace_IV,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3
93291-1,,,Aristolochia rotunda L.,Aristolochia rotunda,L.,Aristolochia rotunda,L.,Piperales,Aristolochiaceae,Aristolochia,,,,,rotunda,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/93291-1,http://plantsoftheworldonline.org/taxon/93291-1,https://ipni.org/n/93291-1,,Neo-natd,AN,Neo-natd,23.0125,NA,44.0445,NA,0.459666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,geophyte,,S Europe,1,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
686233-1,,,Armeria arenaria (Pers.) F.Dietr.,Armeria arenaria,(Pers.) F.Dietr.,Armeria arenaria,(Pers.) Schult.,Caryophyllales,Plumbaginaceae,Armeria,,,,,arenaria,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/686233-1,http://plantsoftheworldonline.org/taxon/686233-1,https://ipni.org/n/686233-1,,N,N,,NA,NA,1.48,NA,0.158333333,0.3,8,3,6,2,0,8,3,6,2,0,NA,NA,NA,Herb,NA,hemicryptophyte,,,,5,0,3,1,0,5,2,0,2,4,0,3,1,100,NA,NA,NA
19793-2,,,Armeria maritima (Mill.) Willd.,Armeria maritima,(Mill.) Willd.,Armeria maritima,(Mill.) Willd.,Caryophyllales,Plumbaginaceae,Armeria,,,,,maritima,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/19793-2,http://plantsoftheworldonline.org/taxon/19793-2,https://ipni.org/n/19793-2,,N,N,,14.9653131,0.187828182,1.012759667,87.17866667,0.119962222,0.3,8,7,5,5,3,8,7,5,5,3,NA,NA,R/CSR,Herb,NA,hemicryptophyte,Wide Boreal,,,1191,347,14,1057,304,15,850,209,9,1096,333,14,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2272-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1226-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA052-10
278747-1,,,"Armoracia rusticana G.Gaertn., B.Mey. & Schreb.",Armoracia rusticana,"G.Gaertn., B.Mey. & Schreb.",Armoracia rusticana,"G.Gaertn., B.Mey. & Schreb.",Brassicales,Brassicaceae,Armoracia,,,,,rusticana,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/278747-1,http://plantsoftheworldonline.org/taxon/278747-1,https://ipni.org/n/278747-1,,Arch-cultd,AR,Arch-cultd,18.34,0.183666667,NA,72418.33333,0.99,1.5,8,5,7,7,0,8,5,7,7,0,NA,C/CR,C,Herb,NA,hemicryptophyte,Temperate,?W Asia,,1278,106,8,1365,74,9,955,45,3,1115,80,6,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA053-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1591-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1588-12
140538-3,,,Arnoseris minima (L.) Schweigg. & Körte,Arnoseris minima,(L.) Schweigg. & Körte,Arnoseris minima,(L.) Schweigg. & Körte,Asterales,Asteraceae,Arnoseris,,,,,minima,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/140538-3,http://plantsoftheworldonline.org/taxon/140538-3,https://ipni.org/n/140538-3,,Arch-colonist,AR,Arch-colonist,32.795,0.098228333,0.47,1165.22,0.120714286,0.3,7,4,3,3,0,7,4,3,3,0,6,NA,R/CR,Herb,NA,therophyte,Temperate,,,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK629-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1083-14,NA
30039608-2,,,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia,(L.) Pers.,Aronia arbutifolia,(L.) Pers.,Rosales,Rosaceae,Aronia,,,,,arbutifolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30039608-2,http://plantsoftheworldonline.org/taxon/30039608-2,https://ipni.org/n/30039608-2,,Neo-natd,AN,Neo-natd,14.64128843,NA,4.309012269,1425.666667,1.524,1.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,E N America,7,2,0,0,3,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA
1109609-2,,,Aronia melanocarpa (Michx.) Elliott,Aronia melanocarpa,(Michx.) Elliott,Aronia melanocarpa,(Michx.) Elliott,Rosales,Rosaceae,Aronia,,,,,melanocarpa,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/1109609-2,http://plantsoftheworldonline.org/taxon/1109609-2,https://ipni.org/n/1109609-2,,Neo-natd,AN,Neo-natd,13.65921474,NA,2.15495181,698.3333333,2.800133333,4.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,E N America,7,8,1,0,2,0,0,1,0,0,8,1,0,NA,NA,NA,NA,NA
389923-1,,,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,(L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,(L.) P.Beauv. ex J.Presl & C.Presl,Poales,Poaceae,Arrhenatherum,,,,,elatius,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/389923-1,http://plantsoftheworldonline.org/taxon/389923-1,https://ipni.org/n/389923-1,,N,N,,38.46546711,0.283239843,2.74901635,1610.051167,0.397482407,2,7,5,7,7,0,8,NA,7,7,0,5,C/CSR,SR/CSR,Graminoid,NA,hemicryptophyte,Temperate,,,2679,978,12,2603,909,14,2321,709,5,2621,954,12,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1515-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB176-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1029-12
306365-2,,,Artemisia abrotanum L.,Artemisia abrotanum,L.,Artemisia abrotanum,L.,Asterales,Asteraceae,Artemisia,,,,,abrotanum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/306365-2,http://plantsoftheworldonline.org/taxon/306365-2,https://ipni.org/n/306365-2,,Neo-surv,AN,Neo-surv,NA,NA,NA,NA,0.721428571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,chamaephyte / phanerophyte,,unknown origin,,44,0,0,14,2,0,8,0,0,37,0,0,NA,NA,NA,NA,NA
300106-2,,,Artemisia absinthium L.,Artemisia absinthium,L.,Artemisia absinthium,L.,Asterales,Asteraceae,Artemisia,,,,,absinthium,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/300106-2,http://plantsoftheworldonline.org/taxon/300106-2,https://ipni.org/n/300106-2,,Arch-denizen,AR,Arch-denizen,32.56307613,0.2205,0.105109565,1946.25,0.790466667,1.5,7,4,7,9,0,9,4,7,8,0,6,CR/CSR,CR/CSR,Herb,NA,hemicryptophyte,Temperate,,,466,5,3,601,6,2,301,3,0,331,4,3,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1101-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1958-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA054-10
304416-2,,,Artemisia annua L.,Artemisia annua,L.,Artemisia annua,L.,Asterales,Asteraceae,Artemisia,,,,,annua,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/304416-2,http://plantsoftheworldonline.org/taxon/304416-2,https://ipni.org/n/304416-2,,Neo-casual,,Neo-casual,29.39821429,0.217086429,0.02625,748.2687692,0.859090909,1.5,NA,NA,NA,NA,NA,9,4,7,6,0,7,NA,R/CSR,Herb,NA,therophyte,,SE Europe and Asia,"1, 3, 4",2,0,0,4,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA
305619-2,,,Artemisia biennis Willd.,Artemisia biennis,Willd.,Artemisia biennis,Willd.,Asterales,Asteraceae,Artemisia,,,,,biennis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/305619-2,http://plantsoftheworldonline.org/taxon/305619-2,https://ipni.org/n/305619-2,,Neo-casual,AN,Neo-casual,13.34,NA,NA,777,0.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,therophyte,,Asia and N America,"3, 4, 7",8,1,0,13,1,0,3,1,0,7,0,0,NA,NA,NA,NA,NA
309140-2,,,Artemisia campestris L.,Artemisia campestris,L.,Artemisia campestris,L.,Asterales,Asteraceae,Artemisia,,,,,campestris,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/309140-2,http://plantsoftheworldonline.org/taxon/309140-2,https://ipni.org/n/309140-2,,N,N,,17.25960972,0.259214124,0.122714383,204.2730303,0.410318182,1.5,8,3,6,5,0,9,2,5,2,0,6,NA,S/CSR,Herb,NA,chamaephyte,Temperate,,,6,0,0,6,0,0,5,0,0,5,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1090-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK555-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA888-10
307848-2,,,Artemisia dracunculus L.,Artemisia dracunculus,L.,Artemisia dracunculus,L.,Asterales,Asteraceae,Artemisia,,,,,dracunculus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/307848-2,http://plantsoftheworldonline.org/taxon/307848-2,https://ipni.org/n/307848-2,,Neo-surv,AC,Neo-surv,16.66579955,0.2161,0.131785714,115.4005,0.671041667,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SR,Herb,NA,hemicryptophyte,,Russia,"1, 3",10,0,0,9,0,0,6,0,0,4,0,0,NA,NA,NA,NA,NA
179785-1,,,Artemisia maritima L.,Artemisia maritima,L.,Artemisia maritima,L.,Asterales,Asteraceae,Artemisia,,,,,maritima,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/179785-1,http://plantsoftheworldonline.org/taxon/179785-1,https://ipni.org/n/179785-1,,N,,,13.24531434,0.244826138,0.661666667,614.244,0.36875,0.5,9,7,8,6,5,9,5,NA,7,5,6,NA,S/CSR,Shrub,NA,chamaephyte/ hemicryptophyte,Temperate,,,170,23,0,160,9,0,108,19,0,138,15,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA881-10,NA,NA
301762-2,,,Artemisia norvegica Fr.,Artemisia norvegica,Fr.,Artemisia norvegica,Fr.,Asterales,Asteraceae,Artemisia,,,,,norvegica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/301762-2,http://plantsoftheworldonline.org/taxon/301762-2,https://ipni.org/n/301762-2,,N,N,,10.08272895,0.228578187,NA,454.5111111,0.08,0.08,9,4,4,1,0,9,4,4,1,0,NA,NA,S/CS,Herb,NA,hemicryptophyte,Arctic Montane,,,3,0,0,3,0,0,3,0,0,3,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1234-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1235-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK623-14
180142-1,,,Artemisia stelleriana Besser,Artemisia stelleriana,Besser,Artemisia stelleriana,Besser,Asterales,Asteraceae,Artemisia,,,,,stelleriana,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/180142-1,http://plantsoftheworldonline.org/taxon/180142-1,https://ipni.org/n/180142-1,,Neo-natd,AN,Neo-natd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,hemicryptophyte,,NE Asia,3,19,1,0,15,0,0,6,0,0,17,1,0,NA,NA,NA,NA,NA
180264-1,,,Artemisia verlotiorum Lamotte,Artemisia verlotiorum,Lamotte,Artemisia verlotiorum,Lamotte,Asterales,Asteraceae,Artemisia,,,,,verlotiorum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/180264-1,http://plantsoftheworldonline.org/taxon/180264-1,https://ipni.org/n/180264-1,,Neo-natd,AN,Neo-natd,NA,NA,NA,NA,1.35625,2,NA,NA,NA,NA,NA,9,6,7,8,0,6,NA,NA,Shrub,NA,hemicryptophyte,,China,3,98,0,0,60,0,1,57,0,0,73,0,0,1,100,NA,NA,NA
20812-2,,,Artemisia vulgaris L.,Artemisia vulgaris,L.,Artemisia vulgaris,L.,Asterales,Asteraceae,Artemisia,,,,,vulgaris,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/20812-2,http://plantsoftheworldonline.org/taxon/20812-2,https://ipni.org/n/20812-2,,Arch-denizen,AR,Arch-denizen,30.31314548,0.216506808,0.150927273,3707.906011,1.054320531,2.25,7,4,8,7,0,7,6,NA,8,0,6,C/CR,CR/CSR,Herb,NA,hemicryptophyte,Temperate,,,1916,226,12,1894,280,11,1549,112,6,1798,170,11,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA055-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA999-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1105-12
86047-1,,,Arum italicum Mill.,Arum italicum,Mill.,Arum italicum,Mill.,Alismatales,Araceae,Arum,,,,,italicum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/86047-1,http://plantsoftheworldonline.org/taxon/86047-1,https://ipni.org/n/86047-1,,N,N,,NA,NA,39,NA,0.386363636,0.8,4,5,6,6,0,4,5,6,6,0,NA,NA,NA,Herb,NA,geophyte,Mediterranean-Atlantic,,,962,122,12,328,25,12,421,37,5,847,108,11,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1693-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1699-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1566-12
86067-1,,,Arum maculatum L.,Arum maculatum,L.,Arum maculatum,L.,Alismatales,Araceae,Arum,,,,,maculatum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/86067-1,http://plantsoftheworldonline.org/taxon/86067-1,https://ipni.org/n/86067-1,,N,N,,33.26,0.117666667,69.13779529,10496.66667,0.285833333,0.5,4,5,7,7,0,4,5,7,7,0,NA,SR/CSR,C/CR,Herb,NA,geophyte,Temperate,,,1844,677,9,1753,603,11,1556,485,6,1755,636,8,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB207-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB048-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA837-10
20973-2,,,Aruncus dioicus (Walter) Fernald,Aruncus dioicus,(Walter) Fernald,Aruncus dioicus,(Walter) Fernald,Rosales,Rosaceae,Aruncus,,,,,dioicus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/20973-2,http://plantsoftheworldonline.org/taxon/20973-2,https://ipni.org/n/20973-2,,Neo-natd,AN,Neo-natd,42.94583333,0.202893333,0.172857143,93661,0.978125,1.5,NA,NA,NA,NA,NA,4,6,NA,8,0,5,NA,C/CR,Herb,NA,hemicryptophyte,,Europe,1,101,1,0,60,0,0,27,0,0,79,1,0,NA,NA,NA,NA,NA
799434-1,,,Asarina procumbens Mill.,Asarina procumbens,Mill.,Asarina procumbens,Mill.,Lamiales,Plantaginaceae,Asarina,,,,,procumbens,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/799434-1,http://plantsoftheworldonline.org/taxon/799434-1,https://ipni.org/n/799434-1,,Neo-natd,AN,Neo-natd,NA,NA,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,chamaephyte / therophyte,,mountains of S France and NE Spain,1,65,0,1,31,0,0,29,0,1,49,0,0,NA,NA,NA,NA,NA
302682-2,,,Asarum europaeum L.,Asarum europaeum,L.,Asarum europaeum,L.,Piperales,Aristolochiaceae,Asarum,,,,,europaeum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/302682-2,http://plantsoftheworldonline.org/taxon/302682-2,https://ipni.org/n/302682-2,,Neo-natd,AN,Neo-natd,25.65090642,0.174190482,3.519916667,2775.458435,0.092857143,0.2,NA,NA,NA,NA,NA,3,5,7,6,0,6,NA,CR,Herb,NA,hemicryptophyte / chamaephyte,,Europe,1,9,0,0,12,0,0,5,0,0,6,0,0,NA,NA,NA,NA,NA
531229-1,,,Asparagus officinalis L.,Asparagus officinalis,L.,Asparagus officinalis,L.,Asparagales,Asparagaceae,Asparagus,,,,,officinalis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/531229-1,http://plantsoftheworldonline.org/taxon/531229-1,https://ipni.org/n/531229-1,,Neo-natd,AR/N,Arch-cultd,10.89683947,0.303395,19.96205185,21.65461538,0.903571429,1.5,7,5,6,5,2,6,3,NA,4,0,6,NA,S,Herb,NA,hemicryptophyte,Temperate,Europe,1,479,6,6,268,4,3,246,1,1,399,5,5,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA057-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2897-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2896-12
531263-1,,,Asparagus prostratus Dumort.,Asparagus prostratus,Dumort.,Asparagus prostratus,Dumort.,Asparagales,Asparagaceae,Asparagus,,,,,prostratus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/531263-1,http://plantsoftheworldonline.org/taxon/531263-1,https://ipni.org/n/531263-1,,N,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,hemicryptophyte,,,,13,8,4,11,5,6,12,6,2,13,7,4,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA058-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1877-12,NA
743883-1,,,Asperula arvensis L.,Asperula arvensis,L.,Asperula arvensis,L.,Gentianales,Rubiaceae,Asperula,,,,,arvensis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/743883-1,http://plantsoftheworldonline.org/taxon/743883-1,https://ipni.org/n/743883-1,,Neo-casual,AC,Neo-casual,17.1368,0.274333333,5.34,8.766666667,0.2,0.3,NA,NA,NA,NA,NA,7,4,9,3,0,7,NA,S/SR,Herb,NA,therophyte,,Europe,1,2,0,0,9,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA
743955-1,,,Asperula cynanchica L.,Asperula cynanchica,L.,Asperula cynanchica,L.,Gentianales,Rubiaceae,Asperula,,,,,cynanchica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/743955-1,http://plantsoftheworldonline.org/taxon/743955-1,https://ipni.org/n/743955-1,,N,N,,17.8987451,0.346682941,0.950111111,24.32641667,0.277,0.5,7,3,8,2,0,7,3,8,3,0,NA,NA,S/SR,Herb,NA,hemicryptophyte,Temperate,,,251,37,0,259,36,0,189,24,0,220,30,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK013-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK011-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2908-12
744199-1,,,Asperula taurina L.,Asperula taurina,L.,Asperula taurina,L.,Gentianales,Rubiaceae,Asperula,,,,,taurina,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/744199-1,http://plantsoftheworldonline.org/taxon/744199-1,https://ipni.org/n/744199-1,,Neo-natd,AN,Neo-natd,NA,NA,NA,NA,0.325,0.4,NA,NA,NA,NA,NA,5,5,8,6,0,7,NA,NA,Herb,NA,hemicryptophyte,,S Europe,1,6,0,0,4,1,0,4,0,0,2,0,0,NA,NA,NA,NA,NA
531456-1,,,Asphodelus albus Mill.,Asphodelus albus,Mill.,Asphodelus albus,Mill.,Asparagales,Asphodelaceae,Asphodelus,,,,,albus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/531456-1,http://plantsoftheworldonline.org/taxon/531456-1,https://ipni.org/n/531456-1,,Neo-natd,AN,Neo-natd,8.51,0.175504,10.03939333,7042.5,0.8269,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S/CS,Herb,NA,geophyte,,S Europe,1,4,0,0,0,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA
17038650-1,,,Asplenium adiantum-nigrum L.,Asplenium adiantum-nigrum,L.,Asplenium adiantum-nigrum,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,adiantum-nigrum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17038650-1,http://plantsoftheworldonline.org/taxon/17038650-1,https://ipni.org/n/17038650-1,,N,N,,NA,NA,NA,NA,0.3,0.5,6,4,5,5,0,6,4,5,5,0,NA,NA,NA,Fern,NA,hemicryptophyte,Temperate,,,1978,588,14,1775,550,14,1264,264,8,1783,510,14,NA,NA,NA,NA,NA
17040860-1,,,Asplenium ceterach L.,Asplenium ceterach,L.,Asplenium ceterach,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,ceterach,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17040860-1,http://plantsoftheworldonline.org/taxon/17040860-1,https://ipni.org/n/17040860-1,,N,,,NA,NA,NA,NA,NA,NA,7,3,8,1,0,7,3,8,1,0,NA,NA,NA,Fern,NA,hemicryptophyte,,,,924,690,8,836,660,10,553,233,5,797,631,7,NA,NA,NA,NA,NA
17046950-1,,,Asplenium marinum L.,Asplenium marinum,L.,Asplenium marinum,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,marinum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17046950-1,http://plantsoftheworldonline.org/taxon/17046950-1,https://ipni.org/n/17046950-1,,N,N,,NA,NA,NA,NA,NA,NA,9,6,5,5,3,9,6,5,5,3,NA,NA,NA,Fern,NA,hemicryptophyte,Southern Temperate,,,471,170,12,423,126,12,330,69,8,406,150,12,NA,NA,NA,NA,NA
17304140-1,,,Asplenium obovatum Viv.,Asplenium obovatum,Viv.,Asplenium obovatum,Viv.,Polypodiales,Aspleniaceae,Asplenium,,,,,obovatum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17304140-1,http://plantsoftheworldonline.org/taxon/17304140-1,https://ipni.org/n/17304140-1,,N,N,,NA,NA,NA,NA,0.214285714,0.3,5,5,4,3,0,5,5,4,3,0,NA,NA,NA,Fern,NA,hemicryptophyte,Mediterranean-Atlantic,,,110,9,11,93,8,11,96,1,6,90,8,10,NA,NA,NA,NA,NA
17048600-1,,,Asplenium onopteris L.,Asplenium onopteris,L.,Asplenium onopteris,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,onopteris,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17048600-1,http://plantsoftheworldonline.org/taxon/17048600-1,https://ipni.org/n/17048600-1,,N,N,,NA,NA,NA,NA,0.283333333,0.45,5,5,7,3,0,5,5,7,3,0,NA,NA,NA,Fern,NA,hemicryptophyte,Mediterranean-Atlantic,,,0,10,0,1,6,0,0,8,0,0,5,0,NA,NA,NA,NA,NA
311563-2,,,Asplenium ruta-muraria L.,Asplenium ruta-muraria,L.,Asplenium ruta-muraria,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,ruta-muraria,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/311563-2,http://plantsoftheworldonline.org/taxon/311563-2,https://ipni.org/n/311563-2,,N,N,,12.43333333,0.292333333,NA,149.3333333,0.102222222,0.15,7,3,7,2,0,7,3,7,2,0,NA,S/SR,S/SR,Fern,NA,hemicryptophyte,Temperate,,,2187,868,11,1945,826,12,1528,337,7,2050,823,11,NA,NA,NA,NA,NA
30216020-2,,,Asplenium scolopendrium L.,Asplenium scolopendrium,L.,Asplenium scolopendrium,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,scolopendrium,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30216020-2,http://plantsoftheworldonline.org/taxon/30216020-2,https://ipni.org/n/30216020-2,,N,,,18.83038117,0.234,NA,15385,0.3625,0.6,4,5,7,5,0,4,5,7,5,0,NA,S,C/CS,Fern,NA,hemicryptophyte,Temperate,,,2244,962,14,1928,903,14,1739,712,7,2143,942,14,NA,NA,NA,NA,NA
304469-2,,,Asplenium septentrionale (L.) Hoffm.,Asplenium septentrionale,(L.) Hoffm.,Asplenium septentrionale,(L.) Hoffm.,Polypodiales,Aspleniaceae,Asplenium,,,,,septentrionale,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/304469-2,http://plantsoftheworldonline.org/taxon/304469-2,https://ipni.org/n/304469-2,,N,N,,8.754778867,0.254754744,NA,157.966,0.081911765,0.15,8,3,2,2,0,8,3,2,2,0,NA,NA,S,Fern,NA,hemicryptophyte,,,,34,2,0,29,2,0,23,1,0,27,2,0,NA,NA,NA,NA,NA
310197-2,,,Asplenium trichomanes L.,Asplenium trichomanes,L.,Asplenium trichomanes,L.,Polypodiales,Aspleniaceae,Asplenium,,,,,trichomanes,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/310197-2,http://plantsoftheworldonline.org/taxon/310197-2,https://ipni.org/n/310197-2,,N,N,,19.13596692,0.337,NA,1558.111111,0.185882353,0.4,5,3,8,2,0,5,5,NA,3,0,NA,S,S/CSR,Fern,NA,hemicryptophyte,Southern Temperate,,,2300,911,12,1974,847,12,1627,451,6,2136,884,12,NA,NA,NA,NA,NA
17053570-1,,,Asplenium viride Huds.,Asplenium viride,Huds.,Asplenium viride,Huds.,Polypodiales,Aspleniaceae,Asplenium,,,,,viride,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/17053570-1,http://plantsoftheworldonline.org/taxon/17053570-1,https://ipni.org/n/17053570-1,,N,N,,25.07504072,NA,NA,543.088,0.094444444,0.2,4,5,8,3,0,4,6,8,NA,0,4,NA,NA,Fern,NA,hemicryptophyte,,,,314,31,0,318,27,0,202,22,0,268,22,0,NA,NA,NA,NA,NA
790271-1,,,Astilbe chinensis (Maxim.) Franch. & Sav.,Astilbe chinensis,(Maxim.) Franch. & Sav.,Astilbe chinensis,(Maxim.) Franch. & Sav.,Saxifragales,Saxifragaceae,Astilbe,,,,,chinensis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/790271-1,http://plantsoftheworldonline.org/taxon/790271-1,https://ipni.org/n/790271-1,,Neo-natd,AN,Neo-natd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,hemicryptophyte,,C Asia,3,1,0,0,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA
