kew_id,taxon_name,taxon_name_binom,authors,MSB_number,standard_species,standard_2C_pg,buffer,buffer_composition,buffer_origin,GS_2C_pg,GS_1C_pg,GS_2C_Mbp,GS_1C_Mbp,cv_sample,cv_standard,matched_by_synonym,cited_name
17210060-1,Pteridium aquilinum (L.) Kuhn,Pteridium aquilinum,(L.) Kuhn,,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",17.2,8.6,16821.43,8410.72,3.406666667,2.363333333,,
1026660-2,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,(Jacq.) Parl.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",8.37,4.19,8185.86,4092.93,3.44,3.06,,
419097-1,Puccinellia maritima (Huds.) Parl.,Puccinellia maritima,(Huds.) Parl.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",10.36,5.18,10132.08,5066.04,3.52,4.09,,
60445945-2,Pulicaria dysenterica (L.) Bernh.,Pulicaria dysenterica,(L.) Bernh.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.19,1.1,2142.89,1071.45,3.023333333,2.726666667,,
712079-1,Pulsatilla vulgaris Mill.,Pulsatilla vulgaris,Mill.,,Allium cepa L. “Ailsa Craig”,34.89,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",25.96,12.98,25386.19,12693.09,2.936666667,2.173333333,,
712079-1,Pulsatilla vulgaris Mill.,Pulsatilla vulgaris,Mill.,1044294,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",27.14,13.57,26545.7,13272.85,2.74,2.58,,
359961-1,Quercus petraea (Matt.) Liebl.,Quercus petraea,(Matt.) Liebl.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.02,1.01,1976.91,988.46,2.966666667,2.566666667,,
712125-1,Ranunculus acris L.,Ranunculus acris,L.,882556,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",10.39,5.19,10159.49,5079.74,1.92,2.463333333,,
712125-1,Ranunculus acris L.,Ranunculus acris,L.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",9.88,4.94,9658.9,4829.45,1.686666667,2.45,,
713478-1,Ranunculus peltatus Schrank,Ranunculus peltatus,Schrank,898098,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",9.37,4.68,9162.97,4581.48,2.576666667,2.39,,
435655-1,Reynoutria japonica Houtt.,Reynoutria japonica,Houtt.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",9.93,4.96,9711.04,4855.52,3.123333333,3.116666667,y,Fallopia japonica
718256-1,Rhamnus cathartica L.,Rhamnus cathartica,L.,1001831,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.06,0.53,1035.52,517.76,4.04,2.13,,
718256-1,Rhamnus cathartica L.,Rhamnus cathartica,L.,1001783,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.09,0.54,1065.23,532.61,3.796666667,2.53,,
30116962-2,Rhinanthus minor L.,Rhinanthus minor,L.,945154,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.88,1.44,2819.71,1409.86,4.603333333,2.346666667,,
30116962-2,Rhinanthus minor L.,Rhinanthus minor,L.,891228,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",3.14,1.57,3070.58,1535.29,4.26,3.063333333,,
440703-1,Romulea columnae Sebast. & Mauri,Romulea columnae,Sebast. & Mauri,95509,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",3.07,1.53,2997.62,1498.81,2.936666667,1.706666667,,
731955-1,Rosa canina L.,Rosa canina,L.,77855,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.34,0.67,1306.03,653.02,4.28,2.54,,
298089-2,Rubus idaeus L.,Rubus idaeus,L.,947620,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",0.7,0.35,682.5,341.25,4.78,2.426666667,,
298089-2,Rubus idaeus L.,Rubus idaeus,L.,899453,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",0.71,0.35,689.94,344.97,4.22,2.2,,
740058-1,Rubus scissus W.C.R.Watson,Rubus scissus,W.C.R.Watson,137887,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.48,0.74,1448.51,724.25,4.65,3.2,,
301511-2,Rumex aquaticus L.,Rumex aquaticus,L.,115847,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",11.54,5.77,11286.74,5643.37,3.936666667,3.936666667,,
697202-1,Rumex hydrolapathum Huds.,Rumex hydrolapathum,Huds.,,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",12.5,6.25,12229.57,6114.79,2.836666667,2.526666667,,
697469-1,Rumex rupestris Le Gall,Rumex rupestris,Le Gall,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.97,0.99,1929.13,964.57,3.46,2.26,,
697469-1,Rumex rupestris Le Gall,Rumex rupestris,Le Gall,110440,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.87,0.94,1830.79,915.4,3.093333333,2.41,,
310740-2,Rumex sanguineus L.,Rumex sanguineus,L.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,CyStain PI OxProtect,NA,https://eu.sysmex-flowcytometry.com/reagents/cystain-ploidy-dna-analysis/2964/cystain-pi-oxprotect?c=116,1.77,0.88,1726.22,863.11,3.376666667,2.616666667,,
77137578-1,Sabulina rubella (Wahlenb.) Dillenb. & Kadereit,Sabulina rubella,(Wahlenb.) Dillenb. & Kadereit,115814,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.28,1.14,2225.4,1112.7,2.83,2.286666667,,
777119-1,Salix aurita L.,Salix aurita,L.,1042430,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.97,0.99,1930.84,965.42,4.153333333,2.43,,
301107-2,Salix cinerea L.,Salix cinerea,L.,1039748,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.83,0.92,1790.49,895.25,4.8,1.9,,
304306-2,Salix lanata L.,Salix lanata,L.,,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",0.9,0.45,880.58,440.29,2.333333333,3.816666667,,
457495-1,Salvia verbenaca L.,Salvia verbenaca,L.,236469,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.87,1.43,2804.62,1402.31,2.763333333,3.873333333,,
30122169-2,Sambucus nigra L.,Sambucus nigra,L.,894171,Allium cepa L. “Ailsa Craig”,34.89,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",26.93,13.47,26339.04,13169.52,4.473333333,2.25,,
30122169-2,Sambucus nigra L.,Sambucus nigra,L.,950415,Allium cepa L. “Ailsa Craig”,34.89,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",27.01,13.51,26417.43,13208.71,2.81,1.93,,
30122169-2,Sambucus nigra L.,Sambucus nigra,L.,,Allium cepa L. “Ailsa Craig”,34.89,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",27.39,13.69,26784.41,13392.2,2.413333333,2.853333333,,
30030166-2,Sarracenia purpurea L.,Sarracenia purpurea,L.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,CyStain PI OxProtect,NA,https://eu.sysmex-flowcytometry.com/reagents/cystain-ploidy-dna-analysis/2964/cystain-pi-oxprotect?c=116,8.12,4.06,7942.54,3971.27,2.956666667,3.03,,
30041728-2,Saxifraga oppositifolia L.,Saxifraga oppositifolia,L.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",3.15,1.57,3080.25,1540.12,4.296666667,2.95,,
848035-1,Scandix pecten-veneris L.,Scandix pecten-veneris,L.,112695,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",2.96,1.48,2898.76,1449.38,3.933333333,2.873333333,,
1019162-1,Schoenoplectus lacustris (L.) Palla,Schoenoplectus lacustris,(L.) Palla,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.34,0.67,1306.45,653.22,2.973333333,2.216666667,,
1019165-1,Schoenoplectus triqueter (L.) Palla,Schoenoplectus triqueter,(L.) Palla,911359,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.42,0.71,1384.51,692.25,3.093333333,1.966666667,,
1019165-1,Schoenoplectus triqueter (L.) Palla,Schoenoplectus triqueter,(L.) Palla,911371,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.42,0.71,1384.2,692.1,3.04,2.003333333,,
300494-2,Scleranthus annuus L.,Scleranthus annuus,L.,131438,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",4.25,2.12,4154.51,2077.25,2.993333333,1.873333333,y,Scleranthus annuus ssp. Annuus
30088899-2,Scrophularia nodosa L.,Scrophularia nodosa,L.,,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",3.2,1.6,3131.15,1565.57,2.746666667,3.08,,
458280-1,Scutellaria galericulata L.,Scutellaria galericulata,L.,,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",0.8,0.4,787.24,393.62,3.976666667,2.896666667,,
458463-1,Scutellaria minor Huds.,Scutellaria minor,Huds.,,Solanum lycopersicum L. “Stupiké polní rané”,2,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",0.84,0.42,820.78,410.39,3.553333333,2.733333333,,
247845-1,Senecio sylvaticus L.,Senecio sylvaticus,L.,,Pisum sativum L. “Ctirad”,9.09,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",4.48,2.24,4381.44,2190.72,4.46,2.87,,
248251-1,Senecio vulgaris L.,Senecio vulgaris,L.,,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,CyStain PI OxProtect,NA,https://eu.sysmex-flowcytometry.com/reagents/cystain-ploidy-dna-analysis/2964/cystain-pi-oxprotect?c=116,3.42,1.71,3348.8,1674.4,3.056666667,2.096666667,,
766342-1,Sherardia arvensis L.,Sherardia arvensis,L.,897194,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",1.25,0.62,1221.95,610.98,4.313333333,4,,
157239-1,Silene dioica (L.) Clairv.,Silene dioica,(L.) Clairv.,42282,Petroselinum crispum (Mill.) Nyman ex A.W.Hill “Champion Moss Curled”,4.5,General purpose buffer 3%PVPBmet,Spermine.4HCl 0.5mM - Sodium citrate 30mM - MOPS 20mM - KCl 80mM - NaCl 20mM - Triton X-100 0.5% - PVP 40 3% - beta-Mercaptoethanol,"Loureiro, J., Rodriguez, E., Doležel, J. and Santos, C. Two new nuclear isolation buffers for plant DNA flow cytometry: a test with 37 species. Annals of botany, 100(4), 875-888 (2007).",5.99,3,5858.89,2929.44,2.513333333,2.23,,
